legacy_commodity_id,duplicate_no,legacy_fund_id,legacy_location_id,legacy_period_id,amount,unit,unit_abbr
15206,1,2641,87821,25988,-273.77,"dollars","$"
15538,1,2635,87821,25988,4803,"dollars","$"
15206,1,2641,87821,25989,-164.27,"dollars","$"
15538,1,2635,87821,25989,2882,"dollars","$"
15206,1,2641,87821,25992,-9.69,"dollars","$"
15538,1,2635,87821,25992,170,"dollars","$"
15206,1,2641,87821,25993,-326.05,"dollars","$"
15538,1,2635,87821,25993,5720.25,"dollars","$"
15206,1,2641,87821,25994,-54.72,"dollars","$"
15538,1,2635,87821,25994,960,"dollars","$"
15206,1,2641,87821,25996,-99.98,"dollars","$"
15538,1,2635,87821,25996,1754,"dollars","$"
15206,1,2641,87821,25997,1077.11,"dollars","$"
15538,1,2635,87821,25997,400.25,"dollars","$"
15206,1,2641,87821,25998,-390.48,"dollars","$"
15538,1,2635,87821,25998,6850.5,"dollars","$"
15206,1,2641,87821,25999,-27.36,"dollars","$"
15538,1,2635,87821,25999,480,"dollars","$"
15206,1,2641,87821,26001,-164.27,"dollars","$"
15538,1,2635,87821,26001,2882,"dollars","$"
15206,1,2641,87821,26002,-164.27,"dollars","$"
15538,1,2635,87821,26002,2882,"dollars","$"
15206,1,2641,87821,26003,-9.69,"dollars","$"
15538,1,2635,87821,26003,170,"dollars","$"
15206,1,2641,87821,26005,-326.05,"dollars","$"
15538,1,2635,87821,26005,5720.25,"dollars","$"
15206,1,2641,87821,26006,-54.72,"dollars","$"
15538,1,2635,87821,26006,960,"dollars","$"
15206,1,2601,87904,25913,2849.08,"dollars","$"
15538,1,2628,87904,25913,7779,"dollars","$"
15538,1,2635,87904,25913,915.5,"dollars","$"
15206,1,2601,87904,25914,-41.86,"dollars","$"
15538,1,2635,87904,25914,615.62,"dollars","$"
15206,1,2641,87904,25915,-5.33,"dollars","$"
15538,1,2628,87904,25915,2015.58,"dollars","$"
15538,1,2635,87904,25915,-1937.17,"dollars","$"
15206,1,2641,87904,25916,-322.92,"dollars","$"
15538,1,2635,87904,25916,4748.75,"dollars","$"
15206,1,2641,87904,25917,-212.33,"dollars","$"
15538,1,2635,87904,25917,3122.5,"dollars","$"
15206,1,2641,87904,25918,-270.87,"dollars","$"
15538,1,2628,87904,25918,1461.31,"dollars","$"
15538,1,2635,87904,25918,2522,"dollars","$"
15206,1,2641,87904,25919,-62.44,"dollars","$"
15538,1,2635,87904,25919,918.25,"dollars","$"
15206,1,2601,87904,25920,-310.83,"dollars","$"
15538,1,2628,87904,25920,1251,"dollars","$"
15538,1,2635,87904,25920,3320,"dollars","$"
15206,1,2641,87904,25923,-645.86,"dollars","$"
15538,1,2628,87904,25923,8029,"dollars","$"
15538,1,2635,87904,25923,1469,"dollars","$"
15206,1,2641,87904,25924,-51,"dollars","$"
15538,1,2635,87904,25924,750,"dollars","$"
15206,1,2641,87904,25925,2344.48,"dollars","$"
15538,1,2628,87904,25925,1990.5,"dollars","$"
15538,1,2635,87904,25925,476,"dollars","$"
15206,1,2641,87904,25928,-438.06,"dollars","$"
15538,1,2635,87904,25928,6348.75,"dollars","$"
15206,1,2641,87904,25930,-369.84,"dollars","$"
15538,1,2635,87904,25930,5360,"dollars","$"
15206,1,2641,87904,25932,-203.9,"dollars","$"
15538,1,2635,87904,25932,2955,"dollars","$"
15206,1,2641,87904,25935,-51.16,"dollars","$"
15538,1,2635,87904,25935,741.5,"dollars","$"
15206,1,2641,87904,25936,-51.75,"dollars","$"
15538,1,2635,87904,25936,750,"dollars","$"
15206,1,2641,87904,25937,924.51,"dollars","$"
15538,1,2628,87904,25937,4984.5,"dollars","$"
15538,1,2635,87904,25937,476,"dollars","$"
15206,1,2641,87904,25940,-419.02,"dollars","$"
15538,1,2635,87904,25940,6348.75,"dollars","$"
15206,1,2641,87904,25942,-353.76,"dollars","$"
15538,1,2635,87904,25942,5360,"dollars","$"
15206,1,2641,87904,25944,-158.4,"dollars","$"
15538,1,2635,87904,25944,2400,"dollars","$"
15206,1,2641,87904,25948,-49.5,"dollars","$"
15538,1,2635,87904,25948,750,"dollars","$"
15206,1,2641,87904,25949,1992.07,"dollars","$"
15206,1,2641,87904,25953,-587.22,"dollars","$"
15538,1,2635,87904,25953,9471.25,"dollars","$"
15206,1,2641,87904,25954,-138.73,"dollars","$"
15538,1,2635,87904,25954,2237.5,"dollars","$"
15206,1,2641,87904,25955,-148.8,"dollars","$"
15538,1,2635,87904,25955,2400,"dollars","$"
15206,1,2641,87904,25960,-46.5,"dollars","$"
15538,1,2635,87904,25960,750,"dollars","$"
15206,1,2641,87904,25961,970.75,"dollars","$"
15206,1,2641,87904,25964,-374.58,"dollars","$"
15538,1,2635,87904,25964,6348.75,"dollars","$"
15206,1,2641,87904,25965,-184.23,"dollars","$"
15538,1,2635,87904,25965,3122.5,"dollars","$"
15206,1,2641,87904,25968,-141.6,"dollars","$"
15206,1,2641,87904,25972,-44.25,"dollars","$"
15538,1,2635,87904,25972,750,"dollars","$"
15206,1,2641,87904,25973,744.66,"dollars","$"
15206,1,2641,87904,25976,-361.88,"dollars","$"
15538,1,2635,87904,25976,6348.75,"dollars","$"
15206,1,2641,87904,25977,-177.98,"dollars","$"
15538,1,2635,87904,25977,3122.5,"dollars","$"
15206,1,2641,87904,25979,-136.8,"dollars","$"
15538,1,2635,87904,25979,2400,"dollars","$"
15206,1,2641,87904,25984,-42.75,"dollars","$"
15538,1,2635,87904,25984,750,"dollars","$"
15206,1,2641,87904,25985,719.41,"dollars","$"
15206,1,2641,87904,25988,-361.88,"dollars","$"
15538,1,2635,87904,25988,6348.75,"dollars","$"
15206,1,2641,87904,25989,-177.98,"dollars","$"
15538,1,2635,87904,25989,3122.5,"dollars","$"
15206,1,2641,87904,25991,-136.8,"dollars","$"
15538,1,2635,87904,25991,2400,"dollars","$"
15206,1,2641,87904,25996,-42.75,"dollars","$"
15538,1,2635,87904,25996,750,"dollars","$"
15206,1,2641,87904,25997,719.41,"dollars","$"
15206,1,2635,87904,25999,3337.5,"dollars","$"
15206,1,2641,87904,25999,-608.73,"dollars","$"
15538,1,2635,87904,25999,7342,"dollars","$"
15206,1,2641,87904,26000,-361.88,"dollars","$"
15538,1,2635,87904,26000,6348.75,"dollars","$"
15206,1,2641,87904,26001,-177.98,"dollars","$"
15538,1,2635,87904,26001,3122.5,"dollars","$"
15206,1,2635,87904,26002,-3337.5,"dollars","$"
15538,1,2635,87904,26002,3337.5,"dollars","$"
15206,1,2641,87904,26003,-136.8,"dollars","$"
15538,1,2635,87904,26003,2400,"dollars","$"
15206,1,2601,87908,25913,1169.79,"dollars","$"
15206,1,2641,87908,25917,-757.66,"dollars","$"
15538,1,2635,87908,25917,11142,"dollars","$"
15206,1,2601,87908,25920,-220.34,"dollars","$"
15538,1,2635,87908,25920,3240.25,"dollars","$"
15206,1,2641,87908,25925,978,"dollars","$"
15206,1,2641,87908,25930,-208.86,"dollars","$"
15538,1,2635,87908,25930,3027,"dollars","$"
15206,1,2641,87908,25937,208.86,"dollars","$"
15206,1,2641,87908,25941,-253.74,"dollars","$"
15538,1,2635,87908,25941,3844.5,"dollars","$"
15206,1,2641,87908,25949,253.74,"dollars","$"
15206,1,2601,87994,25913,9668.01,"dollars","$"
15538,1,2601,87994,25913,11120.45,"dollars","$"
15206,1,2601,87994,25914,-757.14,"dollars","$"
15538,1,2601,87994,25914,11134.47,"dollars","$"
15206,1,2641,87994,25915,-853.97,"dollars","$"
15538,1,2601,87994,25915,12558.38,"dollars","$"
15206,1,2641,87994,25916,-827.27,"dollars","$"
15538,1,2601,87994,25916,12165.75,"dollars","$"
15206,1,2641,87994,25917,-439.09,"dollars","$"
15538,1,2601,87994,25917,6457.15,"dollars","$"
15206,1,2641,87994,25918,-1259.04,"dollars","$"
15538,1,2601,87994,25918,18515.29,"dollars","$"
15206,1,2641,87994,25919,-436.58,"dollars","$"
15538,1,2601,87994,25919,6420.26,"dollars","$"
15206,1,2601,87994,25920,-436.52,"dollars","$"
15538,1,2601,87994,25920,6419.44,"dollars","$"
15206,1,2601,87994,25921,-437.11,"dollars","$"
15538,1,2601,87994,25921,6428.02,"dollars","$"
15206,1,2641,87994,25922,-1384.62,"dollars","$"
15538,1,2601,87994,25922,20362.1,"dollars","$"
15206,1,2641,87994,25923,-959,"dollars","$"
15538,1,2601,87994,25923,13255.91,"dollars","$"
15538,1,2635,87994,25923,847.1,"dollars","$"
15538,1,2601,87994,25924,0,"dollars","$"
15206,1,2641,87994,25925,8546.53,"dollars","$"
15538,1,2601,87994,25925,0,"dollars","$"
15206,1,2641,87994,25926,-123.87,"dollars","$"
15538,1,2601,87994,25926,1795.24,"dollars","$"
15206,1,2641,87994,25927,-1259.09,"dollars","$"
15538,1,2601,87994,25927,10264.59,"dollars","$"
15538,1,2635,87994,25927,7983.13,"dollars","$"
15206,1,2641,87994,25928,-735.73,"dollars","$"
15538,1,2601,87994,25928,10662.75,"dollars","$"
15538,1,2601,87994,25929,0,"dollars","$"
15206,1,2641,87994,25930,-1374.89,"dollars","$"
15538,1,2601,87994,25930,19925.91,"dollars","$"
15206,1,2641,87994,25931,-884.49,"dollars","$"
15538,1,2601,87994,25931,12654.96,"dollars","$"
15538,1,2635,87994,25931,163.79,"dollars","$"
15538,1,2601,87994,25932,0,"dollars","$"
15206,1,2641,87994,25933,-483.64,"dollars","$"
15538,1,2601,87994,25933,7112.41,"dollars","$"
15206,1,2641,87994,25934,-819.12,"dollars","$"
15538,1,2601,87994,25934,10921.02,"dollars","$"
15538,1,2635,87994,25934,847.1,"dollars","$"
15206,1,2641,87994,25935,-710.97,"dollars","$"
15538,1,2601,87994,25935,10303.91,"dollars","$"
15206,1,2641,87994,25936,-762.07,"dollars","$"
15538,1,2601,87994,25936,10674.92,"dollars","$"
15538,1,2635,87994,25936,369.53,"dollars","$"
15206,1,2641,87994,25937,6440.17,"dollars","$"
15538,1,2601,87994,25937,10813.57,"dollars","$"
15206,1,2641,87994,25938,-770.06,"dollars","$"
15538,1,2601,87994,25938,11667.54,"dollars","$"
15206,1,2641,87994,25939,-1126.54,"dollars","$"
15538,1,2601,87994,25939,12567.29,"dollars","$"
15538,1,2635,87994,25939,4501.5,"dollars","$"
15206,1,2641,87994,25940,-832.84,"dollars","$"
15538,1,2601,87994,25940,12618.81,"dollars","$"
15206,1,2641,87994,25941,-884.27,"dollars","$"
15538,1,2601,87994,25941,13397.98,"dollars","$"
15206,1,2641,87994,25942,-922.73,"dollars","$"
15538,1,2601,87994,25942,13980.78,"dollars","$"
15206,1,2641,87994,25943,-428.19,"dollars","$"
15538,1,2621,89122,25969,6912,"dollars","$"
15538,1,2601,87994,25943,6487.72,"dollars","$"
15206,1,2641,87994,25944,-883.29,"dollars","$"
15538,1,2601,87994,25944,13383.16,"dollars","$"
15206,1,2641,87994,25945,-1376.56,"dollars","$"
15538,1,2601,87994,25945,20856.92,"dollars","$"
15206,1,2641,87994,25946,-432.68,"dollars","$"
15538,1,2601,87994,25946,6555.81,"dollars","$"
15206,1,2641,87994,25947,-1080.86,"dollars","$"
15538,1,2601,87994,25947,16376.72,"dollars","$"
15206,1,2641,87994,25948,-762.07,"dollars","$"
15538,1,2601,87994,25948,11388.39,"dollars","$"
15538,1,2635,87994,25948,158.08,"dollars","$"
15206,1,2641,87994,25949,9801.62,"dollars","$"
15538,1,2601,87994,25949,6647.84,"dollars","$"
15206,1,2641,87994,25950,-686.7,"dollars","$"
15538,1,2601,87994,25950,11075.78,"dollars","$"
15206,1,2641,87994,25951,-878.56,"dollars","$"
15538,1,2601,87994,25951,9668.78,"dollars","$"
15538,1,2635,87994,25951,4501.5,"dollars","$"
15206,1,2641,87994,25952,-1107.55,"dollars","$"
15538,1,2601,87994,25952,17863.78,"dollars","$"
15206,1,2641,87994,25953,-790.49,"dollars","$"
15538,1,2601,87994,25953,12749.91,"dollars","$"
15206,1,2641,87994,25954,-824.5,"dollars","$"
15538,1,2601,87994,25954,13109.34,"dollars","$"
15538,1,2628,87994,25954,25.25,"dollars","$"
15538,1,2635,87994,25954,163.79,"dollars","$"
15206,1,2641,87994,25955,-791.64,"dollars","$"
15538,1,2601,87994,25955,12768.42,"dollars","$"
15206,1,2641,87994,25956,-826.26,"dollars","$"
15538,1,2601,87994,25956,13326.78,"dollars","$"
15206,1,2641,87994,25957,-655.95,"dollars","$"
15538,1,2601,87994,25957,10579.77,"dollars","$"
15206,1,2641,87994,25958,-614.34,"dollars","$"
15538,1,2601,87994,25958,9908.78,"dollars","$"
15206,1,2641,87994,25959,-762.72,"dollars","$"
15538,1,2601,87994,25959,10890.15,"dollars","$"
15538,1,2635,87994,25959,1411.83,"dollars","$"
15206,1,2641,87994,25960,-627.97,"dollars","$"
15538,1,2601,87994,25960,10128.55,"dollars","$"
15206,1,2641,87994,25961,8401.65,"dollars","$"
15538,1,2601,87994,25961,9783.02,"dollars","$"
15206,1,2641,87994,25962,-614.99,"dollars","$"
15538,1,2601,87994,25962,10423.63,"dollars","$"
15206,1,2641,87994,25963,-1143.55,"dollars","$"
15538,1,2601,87994,25963,13559.96,"dollars","$"
15538,1,2635,87994,25963,5822.25,"dollars","$"
15206,1,2641,87994,25964,-398.73,"dollars","$"
15538,1,2601,87994,25964,6758.16,"dollars","$"
15206,1,2641,87994,25965,-889.95,"dollars","$"
15538,1,2601,87994,25965,15083.83,"dollars","$"
15206,1,2641,87994,25966,-847.47,"dollars","$"
15538,1,2601,87994,25966,14363.85,"dollars","$"
15206,1,2641,87994,25967,-1447.1,"dollars","$"
15538,1,2601,87994,25967,24527.11,"dollars","$"
15206,1,2641,87994,25968,-1006.11,"dollars","$"
15538,1,2601,87994,25968,17052.64,"dollars","$"
15206,1,2641,87994,25969,-968.03,"dollars","$"
15538,1,2601,87994,25969,16407.26,"dollars","$"
15206,1,2641,87994,25970,-745.43,"dollars","$"
15538,1,2601,87994,25970,11222.53,"dollars","$"
15538,1,2635,87994,25970,1411.83,"dollars","$"
15206,1,2641,87994,25971,-808.69,"dollars","$"
15538,1,2601,87994,25971,13706.64,"dollars","$"
15206,1,2641,87994,25972,-404.54,"dollars","$"
15538,1,2601,87994,25972,6856.53,"dollars","$"
15206,1,2641,87994,25973,9458.94,"dollars","$"
15538,1,2601,87994,25973,6892.02,"dollars","$"
15206,1,2641,87994,25974,-1310.95,"dollars","$"
15538,1,2601,87994,25974,21678.34,"dollars","$"
15538,1,2635,87994,25974,1320.75,"dollars","$"
15206,1,2641,87994,25975,-1001.12,"dollars","$"
15538,1,2601,87994,25975,13061.98,"dollars","$"
15538,1,2635,87994,25975,4501.5,"dollars","$"
15206,1,2641,87994,25976,-810.56,"dollars","$"
15538,1,2601,87994,25976,14220.34,"dollars","$"
15206,1,2641,87994,25977,-2617.2,"dollars","$"
15538,1,2601,87994,25977,9334.74,"dollars","$"
15538,1,2635,87994,25977,36581.01,"dollars","$"
15206,1,2641,87994,25978,-846.58,"dollars","$"
15538,1,2601,87994,25978,14852.27,"dollars","$"
15206,1,2641,87994,25979,-896.31,"dollars","$"
15538,1,2601,87994,25979,15724.8,"dollars","$"
15206,1,2641,87994,25980,-867.51,"dollars","$"
15538,1,2601,87994,25980,14901.65,"dollars","$"
15538,1,2635,87994,25980,317.75,"dollars","$"
15206,1,2641,87994,25981,-908.01,"dollars","$"
15538,1,2601,87994,25981,15010.28,"dollars","$"
15538,1,2635,87994,25981,919.75,"dollars","$"
15206,1,2641,87994,25982,-878.71,"dollars","$"
15538,1,2601,87994,25982,14004.14,"dollars","$"
15538,1,2635,87994,25982,1411.83,"dollars","$"
15206,1,2641,87994,25983,-646.45,"dollars","$"
15538,1,2601,87994,25983,11341.18,"dollars","$"
15206,1,2641,87994,25984,-701.59,"dollars","$"
15538,1,2601,87994,25984,12308.62,"dollars","$"
15206,1,2641,87994,25985,11161.5,"dollars","$"
15538,1,2601,87994,25985,12567.32,"dollars","$"
15206,1,2641,87994,25986,-785.48,"dollars","$"
15538,1,2601,87994,25986,13780.32,"dollars","$"
15206,1,2641,87994,25987,-730.05,"dollars","$"
15538,1,2601,87994,25987,6985.66,"dollars","$"
15538,1,2635,87994,25987,5822.25,"dollars","$"
15206,1,2641,87994,25988,-2053.35,"dollars","$"
15538,1,2601,87994,25988,22925.63,"dollars","$"
15538,1,2635,87994,25988,13098.01,"dollars","$"
15206,1,2641,87994,25989,-1099.86,"dollars","$"
15538,1,2601,87994,25989,16414.98,"dollars","$"
15538,1,2635,87994,25989,2880.75,"dollars","$"
15206,1,2641,87994,25990,-918.9,"dollars","$"
15538,1,2601,87994,25990,16121.14,"dollars","$"
15206,1,2641,87994,25991,-827.65,"dollars","$"
15538,1,2601,87994,25991,14520.25,"dollars","$"
15206,1,2641,87994,25992,-851.77,"dollars","$"
15538,1,2601,87994,25992,14625.52,"dollars","$"
15538,1,2635,87994,25992,317.75,"dollars","$"
15206,1,2641,87994,25993,-8673.61,"dollars","$"
15538,1,2601,87994,25993,12206.71,"dollars","$"
15538,1,2635,87994,25993,139961.82,"dollars","$"
15206,1,2641,87994,25994,-783.09,"dollars","$"
15538,1,2601,87994,25994,12660.57,"dollars","$"
15538,1,2635,87994,25994,1077.83,"dollars","$"
15206,1,2641,87994,25995,-711.83,"dollars","$"
15538,1,2601,87994,25995,12488.24,"dollars","$"
15206,1,2641,87994,25996,-716.84,"dollars","$"
15538,1,2601,87994,25996,12576.09,"dollars","$"
15206,1,2641,87994,25997,18078.13,"dollars","$"
15538,1,2601,87994,25997,13870.85,"dollars","$"
15206,1,2641,87994,25998,-716.06,"dollars","$"
15538,1,2601,87994,25998,13883.16,"dollars","$"
15538,1,2635,87994,25998,-1320.75,"dollars","$"
15206,1,2641,87994,25999,-1208.63,"dollars","$"
15538,1,2601,87994,25999,16702.62,"dollars","$"
15538,1,2635,87994,25999,4501.5,"dollars","$"
15206,1,2641,87994,26000,-1675.77,"dollars","$"
15538,1,2601,87994,26000,16301.52,"dollars","$"
15538,1,2635,87994,26000,13098.01,"dollars","$"
15206,1,2641,87994,26001,-1105.33,"dollars","$"
15538,1,2601,87994,26001,16511.08,"dollars","$"
15538,1,2635,87994,26001,2880.75,"dollars","$"
15206,1,2641,87994,26002,-788.31,"dollars","$"
15538,1,2601,87994,26002,13830.01,"dollars","$"
15206,1,2641,87994,26003,-1453.63,"dollars","$"
15538,1,2601,87994,26003,12460.4,"dollars","$"
15538,1,2635,87994,26003,13041.85,"dollars","$"
15206,1,2641,87994,26004,-673.76,"dollars","$"
15538,1,2601,87994,26004,11820.38,"dollars","$"
15206,1,2641,87994,26005,-249.95,"dollars","$"
15538,1,2601,87994,26005,2697.57,"dollars","$"
15538,1,2635,87994,26005,1687.56,"dollars","$"
15206,1,2641,87994,26006,-1150.96,"dollars","$"
15538,1,2601,87994,26006,19114.53,"dollars","$"
15538,1,2635,87994,26006,1077.83,"dollars","$"
15206,1,2641,87994,26007,-604.96,"dollars","$"
15538,1,2601,87994,26007,10613.35,"dollars","$"
15206,1,2601,88003,25913,12.54,"dollars","$"
15206,1,2641,88003,25924,-11.68,"dollars","$"
15538,1,2635,88003,25924,171.75,"dollars","$"
15206,1,2641,88003,25925,11.68,"dollars","$"
15206,1,2641,88003,25936,-11.85,"dollars","$"
15538,1,2635,88003,25936,171.75,"dollars","$"
15206,1,2641,88003,25937,11.85,"dollars","$"
15206,1,2641,88003,25948,-11.34,"dollars","$"
15538,1,2635,88003,25948,171.75,"dollars","$"
15206,1,2641,88003,25949,11.34,"dollars","$"
15206,1,2641,88003,25960,-17.75,"dollars","$"
15538,1,2635,88003,25960,286.25,"dollars","$"
15206,1,2641,88003,25961,17.75,"dollars","$"
15206,1,2641,88003,25970,-16.89,"dollars","$"
15538,1,2635,88003,25970,286.25,"dollars","$"
15206,1,2641,88003,25973,16.89,"dollars","$"
15206,1,2641,88003,25977,-31.24,"dollars","$"
15538,1,2635,88003,25977,548,"dollars","$"
15206,1,2641,88003,25979,-16.32,"dollars","$"
15538,1,2635,88003,25979,286.25,"dollars","$"
15206,1,2641,88003,25985,47.56,"dollars","$"
15206,1,2641,88003,25989,-23.43,"dollars","$"
15538,1,2635,88003,25989,411,"dollars","$"
15206,1,2641,88003,25993,-16.32,"dollars","$"
15538,1,2635,88003,25993,286.25,"dollars","$"
15206,1,2641,88003,25997,23.43,"dollars","$"
15538,1,2635,88003,25997,286.25,"dollars","$"
15206,1,2641,88003,26001,-23.43,"dollars","$"
15538,1,2635,88003,26001,411,"dollars","$"
15206,1,2601,88004,25913,48.18,"dollars","$"
15206,1,2641,88004,25917,-44.88,"dollars","$"
15538,1,2635,88004,25917,660,"dollars","$"
15206,1,2641,88004,25925,44.88,"dollars","$"
15206,1,2641,88004,25929,-45.54,"dollars","$"
15538,1,2635,88004,25929,660,"dollars","$"
15206,1,2641,88004,25937,45.54,"dollars","$"
15206,1,2641,88004,25941,-43.56,"dollars","$"
15538,1,2635,88004,25941,660,"dollars","$"
15206,1,2641,88004,25949,43.56,"dollars","$"
15206,1,2601,88006,25913,1801.44,"dollars","$"
15538,1,2601,88006,25913,718.1,"dollars","$"
15206,1,2601,88006,25914,-48.8,"dollars","$"
15538,1,2601,88006,25914,717.63,"dollars","$"
15206,1,2641,88006,25915,-63.97,"dollars","$"
15538,1,2601,88006,25915,940.8,"dollars","$"
15206,1,2641,88006,25916,-59.7,"dollars","$"
15538,1,2601,88006,25916,877.95,"dollars","$"
15206,1,2641,88006,25917,-69.14,"dollars","$"
15538,1,2601,88006,25917,1016.81,"dollars","$"
15206,1,2641,88006,25918,-676.41,"dollars","$"
15538,1,2635,88006,25918,9947.25,"dollars","$"
15206,1,2641,88006,25919,-29.54,"dollars","$"
15538,1,2601,88006,25919,434.38,"dollars","$"
15206,1,2601,88006,25921,-28,"dollars","$"
15538,1,2601,88006,25921,411.83,"dollars","$"
15206,1,2641,88006,25922,-62.26,"dollars","$"
15538,1,2601,88006,25922,915.63,"dollars","$"
15206,1,2641,88006,25923,-344.39,"dollars","$"
15538,1,2601,88006,25923,1394.38,"dollars","$"
15538,1,2635,88006,25923,3670.15,"dollars","$"
15206,1,2641,88006,25924,-45.48,"dollars","$"
15538,1,2601,88006,25924,668.88,"dollars","$"
15206,1,2641,88006,25925,1420.74,"dollars","$"
15538,1,2601,88006,25925,808.36,"dollars","$"
15206,1,2641,88006,25926,-61.18,"dollars","$"
15538,1,2601,88006,25926,886.73,"dollars","$"
15206,1,2641,88006,25927,-163.93,"dollars","$"
15538,1,2601,88006,25927,1008.79,"dollars","$"
15538,1,2635,88006,25927,1367,"dollars","$"
15206,1,2641,88006,25928,-73.12,"dollars","$"
15538,1,2601,88006,25928,1059.72,"dollars","$"
15206,1,2641,88006,25929,-72.51,"dollars","$"
15538,1,2601,88006,25929,1050.87,"dollars","$"
15206,1,2641,88006,25930,-757.49,"dollars","$"
15538,1,2601,88006,25930,1030.85,"dollars","$"
15538,1,2635,88006,25930,9947.25,"dollars","$"
15206,1,2641,88006,25931,-83.15,"dollars","$"
15538,1,2601,88006,25931,902.89,"dollars","$"
15538,1,2635,88006,25931,302.21,"dollars","$"
15206,1,2641,88006,25932,-67.14,"dollars","$"
15538,1,2601,88006,25932,973.01,"dollars","$"
15206,1,2641,88006,25933,-64.08,"dollars","$"
15538,1,2601,88006,25933,942.4,"dollars","$"
15206,1,2641,88006,25934,-305.29,"dollars","$"
15538,1,2601,88006,25934,740.6,"dollars","$"
15538,1,2635,88006,25934,3670.15,"dollars","$"
15206,1,2641,88006,25935,-47.17,"dollars","$"
15538,1,2601,88006,25935,683.61,"dollars","$"
15206,1,2641,88006,25936,-92.59,"dollars","$"
15538,1,2601,88006,25936,490.48,"dollars","$"
15538,1,2635,88006,25936,851.47,"dollars","$"
15206,1,2641,88006,25937,1795.4,"dollars","$"
